date,week,region_1_2_dairy,region_1_2_beef_dairy,region_3_dairy,region_3_beef_dairy,region_4_dairy,region_4_beef_dairy,region_5_dairy,region_5_beef_dairy,region_6_dairy,region_6_beef_dairy,region_7_dairy,region_7_beef_dairy,region_8_dairy,region_8_beef_dairy,region_9_dairy,region_9_beef_dairy,region_10_dairy,region_10_beef_dairy,reported_total_dairy,reported_total_beef_dairy,calculated_total_beef,calculated_pct_beef,calculated_total_dairy,calculated_total_beef_dairy,diff_dairy,diff_beef_dairy
2005-06-18,24,0.6,0.6,5.6,6.9,2.0,10.7,12.0,24.7,1.9,13.2,0.7,10.0,,0.0,10.8,13.8,2.0,3.7,36.5,86.3,49.8,0.577,35.599999999999994,83.6,0.9000000000000057,2.700000000000003
2005-06-25,25,0.6,0.7,5.6,6.8,1.9,10.6,12.0,24.0,2.3,13.1,0.5,10.3,,2.4,10.7,13.3,2.0,4.3,36.4,85.5,49.1,0.574,35.6,85.5,0.7999999999999972,0.0
2005-07-02,26,0.6,0.7,5.7,7.1,1.9,10.9,11.9,23.1,2.3,15.0,0.5,10.6,,2.6,10.8,12.9,2.2,4.0,36.9,86.9,50.00000000000001,0.575,35.900000000000006,86.89999999999999,0.9999999999999929,1.4210854715202004e-14
2005-07-09,27,0.6,0.6,4.9,6.0,1.7,8.7,10.8,21.5,2.1,10.8,0.5,9.0,,,9.9,11.3,1.3,1.5,32.5,71.7,39.2,0.547,31.8,69.39999999999999,0.6999999999999993,2.3000000000000114
2005-07-16,28,0.6,0.6,5.4,6.7,2.6,11.4,13.2,26.1,2.3,15.4,0.5,9.2,,,12.0,14.3,2.8,4.7,40.3,90.6,50.3,0.555,39.39999999999999,88.39999999999999,0.9000000000000057,2.200000000000003
2005-07-23,29,0.6,0.6,6.2,7.7,2.3,10.6,14.2,28.1,2.1,13.6,0.5,9.3,,,12.1,14.3,2.1,3.8,41.0,90.5,49.5,0.547,40.1,88.0,0.8999999999999986,2.5
2005-07-30,30,0.6,0.6,6.2,7.3,2.0,9.3,13.4,23.8,2.3,13.0,0.4,8.2,,,12.0,14.2,1.5,1.7,39.4,80.2,40.800000000000004,0.509,38.400000000000006,78.10000000000001,0.9999999999999929,2.0999999999999943
2005-08-06,31,0.6,0.6,5.9,7.3,2.2,10.4,12.2,22.6,2.4,11.4,0.5,8.3,,,12.5,14.5,1.6,1.9,38.7,79.3,40.599999999999994,0.512,37.9,77.00000000000001,0.8000000000000043,2.299999999999983
2005-08-13,32,0.6,0.7,5.8,7.2,2.5,10.9,12.7,24.7,2.5,11.9,0.5,8.9,,,13.3,15.1,1.6,2.0,40.4,83.9,43.50000000000001,0.518,39.5,81.39999999999999,0.8999999999999986,2.500000000000014
2005-08-20,33,0.7,0.7999999999999999,6.5,8.1,2.6,11.5,14.3,26.4,2.7,13.1,0.4,9.6,,,14.6,16.8,1.6,2.1,44.4,90.9,46.50000000000001,0.512,43.4,88.39999999999999,1.0,2.500000000000014
2005-08-27,34,0.7,0.7,6.3,7.8,2.4,10.9,13.7,24.6,3.2,13.7,0.6,8.9,,,13.0,15.9,1.7,2.1,42.6,87.0,44.4,0.51,41.60000000000001,84.60000000000001,0.9999999999999929,2.3999999999999915
2005-09-03,35,0.7,0.7,6.1,7.6,2.7,11.8,13.6,26.0,2.9,13.6,0.5,8.7,,,14.4,16.5,1.5,2.1,43.3,89.5,46.2,0.516,42.4,87.0,0.8999999999999986,2.5
2005-09-10,36,0.7,0.7,5.4,6.7,2.2,9.2,12.1,22.5,3.1,12.5,0.5,7.5,,,13.6,15.4,1.5,2.0,40.0,78.8,38.8,0.492,39.1,76.5,0.8999999999999986,2.299999999999997
2005-09-17,37,0.7,0.7,5.6,7.0,2.7,11.0,13.3,25.2,3.0,16.1,0.5,9.4,,,14.0,15.8,1.7,2.6,42.5,90.5,48.0,0.53,41.5,87.8,1.0,2.700000000000003
2005-09-24,38,0.7,0.7,6.6,8.2,2.4,11.3,14.7,25.8,2.8,16.0,0.6,10.7,,,13.9,16.3,1.6,2.1,44.4,93.9,49.50000000000001,0.527,43.300000000000004,91.1,1.0999999999999943,2.8000000000000114
2005-10-01,39,0.7,0.7,6.6,8.2,2.6,11.4,14.9,27.0,2.8,14.7,0.6,9.7,,,13.5,15.7,1.7,2.1,44.3,91.8,47.5,0.517,43.400000000000006,89.5,0.8999999999999915,2.299999999999997
2005-10-08,40,0.7,0.7,6.6,8.3,2.0,10.5,13.8,25.7,3.2,18.4,0.5,10.9,,,14.2,16.4,1.7,2.3,43.7,95.6,51.89999999999999,0.543,42.7,93.2,1.0,2.3999999999999915
2005-10-15,41,0.7,0.7,7.1,8.9,2.5,10.7,15.1,29.1,4.1,18.2,0.7,10.3,,,15.0,17.4,1.8,2.6,48.1,100.8,52.699999999999996,0.523,47.0,97.89999999999998,1.1000000000000014,2.90000000000002
2005-10-22,42,0.6,0.6,7.7,9.6,2.7,11.9,16.0,29.9,4.3,17.9,1.0,11.9,,,15.9,18.6,2.1,2.7,51.5,106.0,54.5,0.514,50.3,103.10000000000001,1.2000000000000028,2.8999999999999915
2005-10-29,43,0.5,0.5,6.3,7.9,2.7,11.8,16.5,29.7,3.2,17.2,0.9,12.2,,,14.7,17.2,2.3,2.8,48.5,102.7,54.2,0.528,47.099999999999994,99.30000000000001,1.4000000000000057,3.3999999999999915
2005-11-05,44,0.6,0.6,7.1,8.9,3.1,12.8,17.4,32.1,3.3,18.2,0.5,12.6,,,16.6,19.2,2.3,2.7,52.2,110.6,58.39999999999999,0.528,50.89999999999999,107.10000000000001,1.3000000000000114,3.499999999999986
2005-11-12,45,0.6,0.6,6.6,8.2,3.0,12.6,16.2,31.3,2.9,17.7,0.5,12.6,,,16.6,19.4,2.3,2.7,49.7,108.7,59.0,0.543,48.699999999999996,105.10000000000001,1.000000000000007,3.5999999999999943
2005-11-19,46,0.6,0.6,6.6,8.2,2.6,11.8,16.6,31.6,2.5,17.2,0.6,12.9,,,16.5,19.3,2.2,2.6,49.2,107.6,58.39999999999999,0.543,48.2,104.2,1.0,3.3999999999999915
2005-11-26,47,0.5,0.5,6.0,7.5,2.2,8.4,13.4,26.6,1.9,11.7,0.2,9.6,,,12.5,14.6,1.5,2.0,39.1,83.7,44.6,0.533,38.2,80.89999999999999,0.8999999999999986,2.8000000000000114
2005-12-03,48,0.5,0.5,6.2,7.8,2.5,10.7,16.7,31.8,2.7,16.1,0.4,11.6,,,17.4,20.0,2.0,2.5,49.6,103.9,54.300000000000004,0.523,48.39999999999999,101.0,1.20000000000001,2.9000000000000057
2005-12-10,49,0.5,0.6,7.3,8.8,3.0,12.1,16.6,32.8,2.6,16.0,0.5,13.4,,,14.4,16.8,2.1,2.6,48.0,106.4,58.400000000000006,0.549,47.00000000000001,103.1,0.9999999999999929,3.3000000000000114
2005-12-17,50,0.5,0.5,6.1,7.6,2.9,11.7,15.9,31.4,2.3,15.8,0.5,13.2,,,16.0,18.2,1.8,2.3,47.2,104.3,57.099999999999994,0.547,46.0,100.7,1.2000000000000028,3.5999999999999943
2005-12-24,51,0.5,0.5,6.4,7.9,2.2,9.9,14.9,29.1,2.4,14.0,0.4,11.7,,,14.0,16.1,1.8,2.2,43.8,94.8,51.0,0.538,42.599999999999994,91.40000000000002,1.2000000000000028,3.3999999999999773
2005-12-31,52,0.5,0.5,5.1,6.4,2.0,7.3,12.0,24.9,1.5,9.4,0.2,10.1,,,12.9,14.2,1.5,2.0,36.9,77.6,40.699999999999996,0.524,35.7,74.8,1.1999999999999957,2.799999999999997
2006-01-07,1,0.6,0.6,6.0,7.5,2.9,11.1,14.3,28.3,2.8,14.7,0.3,10.6,,,13.2,15.0,1.5,2.1,42.8,92.7,49.900000000000006,0.538,41.6,89.89999999999999,1.1999999999999957,2.8000000000000114
2006-01-14,2,0.6,0.6,6.6,8.2,3.1,12.7,17.3,34.7,2.7,18.9,0.4,14.6,,,16.3,18.6,1.8,2.4,50.0,114.4,64.4,0.563,48.8,110.69999999999999,1.2000000000000028,3.700000000000017
2006-01-21,3,0.6,0.6,6.2,7.7,3.0,11.2,14.9,30.8,3.2,18.5,0.4,12.4,,,16.1,18.0,1.8,2.4,47.2,104.6,57.39999999999999,0.549,46.2,101.60000000000001,1.0,2.999999999999986
2006-01-28,4,0.6,0.6,6.5,8.1,2.7,9.9,14.3,29.4,2.7,15.2,0.3,12.5,,,15.9,17.7,1.7,2.2,45.8,98.7,52.900000000000006,0.536,44.7,95.60000000000001,1.0999999999999943,3.0999999999999943
2006-02-04,5,0.6,0.6,6.2,7.7,2.6,10.9,14.9,29.4,2.8,14.2,0.5,12.3,,,14.4,16.1,1.5,2.1,44.6,96.1,51.49999999999999,0.536,43.5,93.29999999999998,1.1000000000000014,2.8000000000000114
2006-02-11,6,0.5,0.5,6.1,7.6,2.5,10.2,14.1,27.6,2.4,14.8,0.5,11.0,,,14.5,16.2,1.6,2.1,43.4,93.0,49.6,0.533,42.199999999999996,90.0,1.2000000000000028,3.0
2006-02-18,7,0.5,0.6,5.7,7.2,2.2,10.2,13.5,26.6,2.3,13.5,0.4,10.7,,,13.3,15.1,1.8,2.2,41.0,88.9,47.900000000000006,0.539,39.699999999999996,86.1,1.3000000000000043,2.8000000000000114
2006-02-25,8,0.5,0.5,5.9,7.4,2.4,10.5,13.9,27.5,2.7,12.9,0.1,9.6,,,13.6,15.1,1.6,2.0,41.9,88.3,46.4,0.525,40.7,85.49999999999999,1.1999999999999957,2.8000000000000114
2006-03-04,9,0.5,0.5,6.0,7.2,2.4,10.8,15.1,28.7,2.5,15.6,0.4,12.0,,,15.6,17.2,1.7,2.2,45.4,97.5,52.1,0.534,44.2,94.20000000000002,1.1999999999999957,3.299999999999983
2006-03-11,10,0.5,0.5,6.6,7.8,2.4,10.2,15.7,28.6,2.8,15.9,0.1,11.2,,,15.3,16.8,1.7,2.3,46.4,96.4,50.00000000000001,0.519,45.10000000000001,93.3,1.29999999999999,3.1000000000000085
2006-03-18,11,0.5,0.5,6.5,7.6,2.6,10.5,14.2,25.6,2.3,16.2,0.5,11.7,,,16.0,17.7,1.8,2.3,45.3,95.1,49.8,0.524,44.39999999999999,92.10000000000001,0.9000000000000057,2.999999999999986
2006-03-25,12,0.5,0.5,5.9,7.4,2.4,9.9,14.3,24.7,2.3,12.7,0.5,8.2,,,13.8,15.5,1.5,1.9,42.3,83.5,41.2,0.493,41.2,80.80000000000001,1.0999999999999943,2.6999999999999886
2006-04-01,13,0.5,0.5,6.0,7.2,2.5,10.9,14.8,26.9,2.3,13.1,0.4,12.0,,,14.1,15.7,1.4,1.9,43.1,91.6,48.49999999999999,0.529,42.0,88.2,1.1000000000000014,3.3999999999999915
2006-04-08,14,0.5,0.5,5.6,7.0,2.4,11.0,15.6,28.8,2.6,15.1,0.6,12.1,,,14.0,15.8,1.4,1.9,43.7,95.4,51.7,0.542,42.7,92.2,1.0,3.200000000000003
2006-04-15,15,0.5,0.5,5.6,7.0,2.3,11.0,14.3,26.7,2.5,15.5,0.5,10.8,,,14.1,16.0,1.6,2.1,42.5,92.4,49.900000000000006,0.54,41.4,89.6,1.1000000000000014,2.8000000000000114
2006-04-22,16,0.5,0.5,5.2,6.5,2.3,10.9,13.4,25.8,2.5,16.0,0.4,12.7,,,13.4,15.1,1.6,2.1,40.2,92.7,52.5,0.566,39.3,89.6,0.9000000000000057,3.1000000000000085
2006-04-29,17,0.6,0.6,6.0,7.4,2.6,12.6,15.6,29.4,2.7,19.1,0.3,14.5,,,13.3,15.8,1.6,2.2,43.7,105.1,61.39999999999999,0.584,42.699999999999996,101.6,1.000000000000007,3.5
2006-05-06,18,0.6,0.6,6.0,7.2,2.4,10.6,13.8,26.0,2.5,16.3,0.2,12.4,,,12.8,14.7,1.5,1.9,40.8,92.9,52.10000000000001,0.561,39.8,89.70000000000002,1.0,3.1999999999999886
2006-05-13,19,0.6,0.6,5.0,6.2,2.4,10.9,13.4,25.0,2.4,16.3,0.4,12.4,,,13.8,16.6,1.6,2.4,40.6,93.5,52.9,0.566,39.6,90.4,1.0,3.0999999999999943
2006-05-20,20,0.7,0.7,5.6,7.0,2.4,11.4,14.3,25.5,2.3,16.1,0.2,12.1,,,12.9,15.8,1.5,2.3,40.8,93.6,52.8,0.564,39.9,90.89999999999999,0.8999999999999986,2.700000000000003
2006-05-27,21,0.6,0.6,5.3,6.6,2.0,10.5,13.4,25.7,2.2,20.3,0.2,10.6,,,12.8,15.2,1.6,2.3,39.0,95.3,56.3,0.591,38.1,91.8,0.8999999999999986,3.5
2006-06-03,22,0.5,0.5,4.4,5.5,2.0,9.6,11.4,21.7,2.0,16.0,0.2,10.0,,,12.0,14.8,1.3,1.8,34.7,82.5,47.8,0.579,33.8,79.89999999999999,0.9000000000000057,2.6000000000000085
2006-06-10,23,0.7,0.7,5.4,6.8,2.2,11.0,14.4,28.7,2.2,19.0,0.3,13.8,,,13.3,16.5,1.5,2.2,41.0,102.5,61.5,0.6,40.0,98.7,1.0,3.799999999999997
2006-06-17,24,0.6,0.6,5.5,6.9,2.1,11.4,14.9,29.4,2.3,19.6,0.3,14.0,,,12.7,15.5,1.4,2.1,40.7,103.2,62.5,0.606,39.800000000000004,99.5,0.8999999999999986,3.700000000000003
2006-06-24,25,0.6,0.6,5.2,6.5,2.2,11.4,14.2,26.7,2.2,19.4,0.4,12.8,,,13.8,17.4,1.4,2.2,41.0,100.2,59.2,0.591,39.99999999999999,96.99999999999999,1.000000000000007,3.200000000000017
2006-07-01,26,0.6,0.6,4.9,6.3,2.3,11.4,15.0,27.6,2.0,17.4,0.4,12.8,,,13.1,16.0,1.3,2.1,40.8,97.5,56.7,0.582,39.599999999999994,94.2,1.2000000000000028,3.299999999999997
2006-07-08,27,0.4,0.4,4.7,5.9,1.9,8.6,11.2,22.5,1.6,14.4,0.3,10.6,,,12.1,14.1,1.3,2.0,34.3,81.2,46.900000000000006,0.578,33.5,78.5,0.7999999999999972,2.700000000000003
2006-07-15,28,0.5,0.6,5.6,7.1,2.9,13.8,15.9,29.8,2.6,19.8,0.3,14.0,,,15.2,18.8,1.9,2.5,46.2,110.0,63.8,0.58,44.9,106.39999999999999,1.3000000000000043,3.6000000000000085
2006-07-22,29,0.4,0.5,5.5,6.9,2.4,12.2,15.2,27.8,2.6,20.6,0.4,13.0,,,13.6,17.0,1.5,2.2,42.8,103.4,60.60000000000001,0.586,41.6,100.2,1.1999999999999957,3.200000000000003
2006-07-29,30,0.6,0.6,5.8,7.2,2.5,12.6,15.9,27.9,2.2,18.3,0.3,12.4,,,13.3,15.6,1.6,2.2,43.2,99.9,56.7,0.568,42.199999999999996,96.8,1.000000000000007,3.1000000000000085
2006-08-05,31,0.5,0.5,5.5,6.9,2.5,12.2,14.0,25.4,2.5,21.0,0.3,13.4,,,14.6,17.0,1.7,2.4,42.9,102.1,59.199999999999996,0.58,41.6,98.80000000000001,1.2999999999999972,3.299999999999983
2006-08-12,32,0.6,0.6,6.1,7.6,2.5,12.7,16.5,28.8,2.2,20.5,0.4,14.9,,,15.8,18.6,1.7,2.2,47.0,109.5,62.5,0.571,45.8,105.90000000000002,1.2000000000000028,3.59999999999998
2006-08-19,33,0.5,0.5,5.9,7.4,2.5,12.6,16.6,29.0,2.9,19.2,0.3,12.9,,,15.5,18.1,1.8,2.5,47.4,106.0,58.6,0.553,46.0,102.20000000000002,1.3999999999999986,3.799999999999983
2006-08-26,34,0.5,0.6,6.3,8.0,2.8,13.5,17.5,31.5,2.7,21.0,0.3,14.5,,,15.5,17.7,1.7,2.2,48.6,112.2,63.6,0.567,47.300000000000004,109.0,1.2999999999999972,3.200000000000003
2006-09-02,35,0.5,0.5,7.4,9.3,2.7,13.8,17.7,29.8,2.9,20.4,0.2,13.3,,,15.4,18.4,1.7,2.5,49.8,111.4,61.60000000000001,0.553,48.5,108.0,1.2999999999999972,3.4000000000000057
2006-09-09,36,0.5,0.5,5.3,6.7,2.8,11.5,15.3,24.9,3.1,16.0,0.1,11.3,,,14.0,15.9,1.6,2.4,43.9,91.9,48.00000000000001,0.522,42.7,89.2,1.1999999999999957,2.700000000000003
2006-09-16,37,0.5,0.6,6.7,8.5,2.9,14.2,17.7,30.4,3.0,20.8,0.4,13.3,,,14.8,17.8,1.5,2.5,49.0,111.3,62.3,0.56,47.5,108.1,1.5,3.200000000000003
2006-09-23,38,0.5,0.5,6.4,8.0,2.8,13.9,18.2,30.7,2.9,18.6,0.5,13.1,,,15.9,18.7,1.5,2.5,49.9,109.4,59.50000000000001,0.544,48.699999999999996,105.99999999999999,1.2000000000000028,3.40000000000002
2006-09-30,39,0.5,0.6,6.7,8.5,2.7,13.5,18.0,30.3,3.6,19.2,0.4,13.0,,,16.5,19.2,1.5,2.4,51.2,109.6,58.39999999999999,0.533,49.9,106.70000000000002,1.3000000000000043,2.8999999999999773
2006-10-07,40,0.5,0.6,6.5,8.2,2.7,13.3,17.6,30.4,2.9,19.8,0.3,12.3,,,16.4,18.8,1.7,2.5,49.9,109.1,59.199999999999996,0.543,48.6,105.89999999999999,1.2999999999999972,3.200000000000003
2006-10-14,41,0.5,0.6,6.6,8.3,2.7,13.6,17.4,31.7,3.2,19.3,0.3,13.8,,,15.2,17.1,1.6,2.5,48.7,110.1,61.39999999999999,0.558,47.5,106.9,1.2000000000000028,3.1999999999999886
2006-10-21,42,0.6,0.6,6.6,8.4,2.9,14.1,18.7,33.5,2.8,17.7,0.3,15.0,,,17.2,19.8,1.5,2.5,51.9,115.5,63.6,0.551,50.599999999999994,111.6,1.3000000000000043,3.9000000000000057
2006-10-28,43,0.5,0.6,6.8,8.6,3.1,15.1,18.9,35.4,3.0,20.2,0.2,15.5,,,15.2,18.7,1.7,2.6,50.6,120.8,70.19999999999999,0.581,49.400000000000006,116.69999999999999,1.1999999999999957,4.1000000000000085
2006-11-04,44,0.5,0.6,6.8,8.6,3.1,15.3,19.4,36.7,2.8,21.4,0.3,16.2,,,17.4,20.4,1.8,3.1,53.4,126.4,73.0,0.578,52.09999999999999,122.29999999999998,1.3000000000000114,4.100000000000023
2006-11-11,45,0.5,0.5,6.4,8.1,3.1,15.5,20.1,36.6,3.2,21.3,0.3,16.0,,,16.1,19.3,1.6,2.8,52.3,124.1,71.8,0.579,51.300000000000004,120.1,0.9999999999999929,4.0
2006-11-18,46,0.5,0.6,6.8,8.6,3.1,15.6,19.4,35.6,2.6,21.0,0.3,16.4,,,17.0,20.1,1.7,3.0,52.5,124.8,72.3,0.579,51.4,120.9,1.1000000000000014,3.8999999999999915
2006-11-25,47,0.5,0.5,4.8,6.1,2.5,10.5,15.0,30.0,2.2,15.1,0.2,12.8,,,12.5,14.9,1.1,2.2,39.5,95.6,56.099999999999994,0.587,38.800000000000004,92.10000000000001,0.6999999999999957,3.499999999999986
2006-12-02,48,0.6,0.6,6.0,7.5,4.5,15.5,18.9,35.0,3.1,19.3,0.2,16.4,,,17.4,19.7,1.5,2.9,53.1,121.2,68.1,0.562,52.2,116.90000000000002,0.8999999999999986,4.299999999999983
2006-12-09,49,0.5,0.6,6.8,8.5,2.9,14.9,20.1,36.9,2.9,18.7,0.4,15.6,,,16.8,20.8,1.6,3.1,53.2,123.2,70.0,0.568,52.00000000000001,119.09999999999998,1.1999999999999957,4.100000000000023
2006-12-16,50,0.4,0.5,6.4,8.0,3.0,14.1,21.5,38.2,3.4,18.6,0.2,15.5,,,15.5,18.9,1.6,2.9,53.1,120.9,67.80000000000001,0.561,52.00000000000001,116.70000000000002,1.0999999999999943,4.199999999999989
2006-12-23,51,0.4,0.5,6.5,8.1,3.0,12.2,19.6,34.2,2.3,16.7,0.3,12.0,,,15.7,18.2,1.5,2.5,50.1,108.1,57.99999999999999,0.537,49.3,104.4,0.8000000000000043,3.6999999999999886
2006-12-30,52,0.4,0.4,4.6,5.8,2.3,10.3,13.8,28.8,2.2,12.0,0.2,11.7,,,15.3,16.9,1.1,2.4,40.6,91.5,50.9,0.556,39.9,88.30000000000001,0.7000000000000028,3.1999999999999886
2007-01-06,1,0.4,0.4,5.6,7.0,3.1,11.0,16.0,30.1,3.0,13.8,0.3,9.4,,,14.0,16.2,1.6,2.5,44.8,94.0,49.2,0.523,44.00000000000001,90.4,0.79999999999999,3.5999999999999943
2007-01-13,2,0.5,0.5,6.5,8.2,4.2,15.5,19.2,36.5,3.2,18.8,0.1,16.3,,,17.3,20.0,1.9,2.9,54.2,122.9,68.7,0.559,52.9,118.7,1.3000000000000043,4.200000000000003
2007-01-20,3,0.4,0.5,6.5,8.2,3.4,14.0,16.8,33.1,3.4,14.1,0.1,13.8,,,17.0,19.7,1.7,2.8,50.4,110.0,59.6,0.542,49.300000000000004,106.19999999999999,1.0999999999999943,3.8000000000000114
2007-01-27,4,0.5,0.6,6.9,8.7,3.1,14.1,16.3,31.8,3.7,14.6,0.2,16.4,,,17.3,19.7,1.7,2.6,50.9,112.7,61.800000000000004,0.548,49.7,108.49999999999999,1.1999999999999957,4.200000000000017
2007-02-03,5,0.5,0.5,6.0,7.6,3.2,14.7,18.3,31.8,4.2,18.4,0.2,16.8,,,15.6,17.8,1.6,2.5,50.8,114.2,63.400000000000006,0.555,49.60000000000001,110.1,1.1999999999999886,4.1000000000000085
2007-02-10,6,0.4,0.4,5.5,7.0,3.4,13.6,14.9,27.9,4.3,16.9,0.3,14.8,,,15.8,18.1,2.1,3.6,47.8,105.8,58.0,0.548,46.70000000000001,102.29999999999998,1.0999999999999872,3.500000000000014
2007-02-17,7,0.4,0.4,5.4,6.8,3.2,13.9,16.6,30.1,4.3,16.9,0.2,13.7,,,16.6,19.2,2.0,3.8,49.9,108.4,58.50000000000001,0.54,48.7,104.8,1.1999999999999957,3.6000000000000085
2007-02-24,8,0.4,0.5,6.3,7.8,3.1,13.5,18.2,31.9,4.0,16.0,0.2,14.9,,,16.0,18.7,1.9,4.0,51.4,110.6,59.199999999999996,0.535,50.1,107.30000000000001,1.2999999999999972,3.299999999999983
2007-03-03,9,0.5,0.6,6.9,8.7,3.2,13.8,16.2,30.3,4.2,17.1,0.4,14.7,,,15.8,17.9,2.8,5.1,51.0,111.3,60.3,0.542,50.0,108.19999999999999,1.0,3.1000000000000085
2007-03-10,10,0.4,0.5,6.4,8.0,2.9,12.7,18.6,33.2,3.3,16.8,0.4,14.7,,,15.3,16.8,2.9,4.9,51.6,111.1,59.49999999999999,0.536,50.20000000000001,107.60000000000001,1.3999999999999915,3.499999999999986
2007-03-17,11,0.5,0.5,6.9,8.6,3.0,13.2,18.3,34.4,3.7,16.4,0.3,15.5,,,15.9,17.1,3.0,5.6,52.8,114.7,61.900000000000006,0.54,51.6,111.29999999999998,1.1999999999999957,3.40000000000002
2007-03-24,12,0.5,0.5,6.7,8.4,2.5,12.5,17.0,31.2,3.6,15.3,0.3,14.5,,,14.8,16.8,2.7,5.4,49.4,107.9,58.50000000000001,0.542,48.10000000000001,104.6,1.29999999999999,3.3000000000000114
2007-03-31,13,0.5,0.5,6.9,8.7,3.0,12.9,17.3,32.2,6.9,15.1,0.6,14.4,,,15.3,17.6,3.7,6.2,55.3,110.9,55.60000000000001,0.501,54.2,107.60000000000001,1.0999999999999943,3.299999999999997
2007-04-07,14,0.5,0.5,8.2,10.3,2.8,12.7,16.8,29.7,4.5,13.3,1.1,14.0,,,16.0,18.3,3.4,5.9,54.7,108.0,53.3,0.494,53.3,104.7,1.4000000000000057,3.299999999999997
2007-04-14,15,0.6,0.6,6.5,8.1,2.6,12.7,15.7,29.6,4.0,13.3,0.5,12.8,,,14.1,16.0,3.8,5.4,49.4,101.9,52.50000000000001,0.515,47.8,98.5,1.6000000000000014,3.4000000000000057
2007-04-21,16,0.6,0.6,5.8,7.4,3.4,14.2,17.6,33.8,4.0,15.3,0.6,16.2,,,14.6,17.4,3.4,6.1,51.2,115.0,63.8,0.555,50.0,111.0,1.2000000000000028,4.0
2007-04-28,17,0.6,0.6,6.2,7.8,2.6,14.4,17.8,33.5,3.1,17.1,0.4,14.6,,,14.9,17.1,4.0,5.9,50.5,114.9,64.4,0.56,49.6,111.0,0.8999999999999986,3.9000000000000057
2007-05-05,18,0.6,0.6,6.2,7.9,2.6,14.2,15.4,31.6,2.7,15.7,0.3,13.7,,,13.9,16.6,4.5,6.1,47.2,110.0,62.8,0.571,46.2,106.4,1.0,3.5999999999999943
2007-05-12,19,0.5,0.5,5.5,7.0,2.5,14.2,14.5,29.4,2.8,14.2,0.3,15.0,,,12.3,15.1,2.4,5.0,41.8,104.0,62.2,0.598,40.800000000000004,100.39999999999999,0.9999999999999929,3.6000000000000085
2007-05-19,20,0.5,0.5,5.5,7.0,2.4,14.5,14.7,30.7,2.6,14.5,0.5,14.4,,,12.2,16.3,2.5,5.6,42.1,107.4,65.30000000000001,0.608,40.900000000000006,103.5,1.1999999999999957,3.9000000000000057
2007-05-26,21,0.5,0.6,5.5,7.0,2.2,15.2,15.1,30.7,2.7,18.3,0.2,14.2,,,12.0,15.2,2.5,5.8,41.6,110.4,68.80000000000001,0.623,40.699999999999996,107.0,0.9000000000000057,3.4000000000000057
2007-06-02,22,0.4,0.5,5.0,6.3,2.0,13.8,12.6,26.1,2.1,12.9,0.2,11.9,,,12.0,15.3,2.2,4.8,37.1,94.4,57.300000000000004,0.607,36.5,91.6,0.6000000000000014,2.8000000000000114
2007-06-09,23,0.5,0.6,6.2,7.9,2.5,14.7,15.0,29.6,2.3,15.0,0.3,13.6,,,11.4,15.4,2.3,5.4,38.1,95.4,57.300000000000004,0.601,40.5,102.2,-2.3999999999999986,-6.799999999999997
2007-06-16,24,0.5,0.5,5.5,7.0,2.0,13.2,14.3,29.1,2.3,15.0,0.2,13.3,,,12.0,16.1,2.3,6.0,40.1,103.5,63.4,0.613,39.099999999999994,100.19999999999999,1.000000000000007,3.3000000000000114
2007-06-23,25,0.4,0.4,5.8,7.5,2.1,13.0,14.6,27.9,2.5,13.7,0.2,13.1,,,11.3,14.6,2.0,5.6,39.8,98.7,58.900000000000006,0.597,38.9,95.79999999999998,0.8999999999999986,2.90000000000002
2007-06-30,26,0.3,0.4,5.9,7.7,2.1,13.9,14.8,28.3,2.3,13.1,0.2,13.6,,,11.9,14.8,2.3,5.7,40.9,100.6,59.699999999999996,0.593,39.8,97.5,1.1000000000000014,3.0999999999999943
2007-07-07,27,0.4,0.4,5.1,6.4,1.7,10.3,11.0,21.6,2.1,10.7,0.1,10.5,,,10.8,12.5,1.8,4.5,33.6,79.1,45.49999999999999,0.575,33.0,76.9,0.6000000000000014,2.1999999999999886
2007-07-14,28,0.4,0.5,5.7,7.3,2.3,14.2,16.0,28.6,2.8,12.3,0.3,13.4,,,12.3,14.8,2.7,5.6,43.6,99.9,56.300000000000004,0.564,42.5,96.7,1.1000000000000014,3.200000000000003
2007-07-21,29,0.4,0.5,6.5,8.3,2.5,14.5,16.0,29.5,3.1,14.0,0.2,13.3,,,12.9,15.3,2.4,5.4,45.1,104.1,58.99999999999999,0.567,44.0,100.8,1.1000000000000014,3.299999999999997
2007-07-28,30,0.5,0.6,6.0,7.6,2.1,13.1,14.8,27.9,2.6,12.6,0.2,12.1,,,12.1,14.2,2.6,5.4,42.0,96.5,54.5,0.565,40.9,93.5,1.1000000000000014,3.0
2007-08-04,31,0.5,0.6,6.2,7.9,2.2,12.8,15.4,27.7,2.8,12.5,0.2,12.0,,,13.5,15.7,2.3,4.9,44.2,96.9,52.7,0.544,43.099999999999994,94.10000000000001,1.1000000000000085,2.799999999999997
2007-08-11,32,0.5,0.5,5.9,7.4,2.5,13.4,16.0,28.0,2.6,12.6,0.2,11.7,,,12.8,14.7,2.0,4.8,43.8,96.1,52.3,0.544,42.5,93.1,1.2999999999999972,3.0
