week_ending,region,year,month,season,decade,total_beef_dairy,mean_daytime_hours_above_30,mean_daytime_hours_above_35,mean_nighttime_hours_above_21,mean_vpd_mean,mean_vpd_max,heat_vpd_product,heat_vpd_recovery_compound,extreme_stress_compound,weighted_compound_index,threshold_score,pca_compound_index,stress_category
1988-08-13,6,1988,8,Summer,1980,16.9,28.112128146453333,12.919908466819445,66.1556064073225,1.9865405559539795,3.286273956298828,55.84588267710492,425.2977060627112,302.8242847469424,0.6912501484125232,3,4.444140212338206,High
1988-08-20,6,1988,8,Summer,1980,18.3,26.78718535469111,8.189931350114444,66.03661327231111,1.7758593559265137,2.904205799102783,47.570273731065896,361.7082506947038,170.68771587244578,0.6546497652644372,3,3.4938005922060604,High
1988-08-27,6,1988,8,Summer,1980,20.2,29.091533180778054,13.315789473684445,66.28146453089222,2.0242795944213867,3.4299304485321045,58.88939698828171,449.21694476072423,326.0182145503136,0.7063417416222021,4,4.6363382657516485,High
1988-09-03,6,1988,9,Fall,1980,20.1,12.034324942791944,1.6750572082380555,53.72768878718528,1.1820003986358643,2.0973312854766846,14.224576879693602,90.64994085185049,18.798165635342926,0.3949470468895782,1,1.0483639902964117,Moderate
1988-09-10,6,1988,9,Fall,1980,15.3,13.718535469107778,2.322654462242778,50.45537757437056,1.7050819396972656,2.992553234100342,23.391227067472027,141.4125464291858,32.9623856866055,0.45779750278799136,1,2.0218377032764248,Moderate
1988-09-17,6,1988,9,Fall,1980,21.0,16.853546910755277,3.5697940503433334,60.54691075514861,1.3314622640609741,2.4694838523864746,22.439861727252058,158.3062922630326,53.022399016991706,0.48322928427467415,1,1.8890529134370844,Moderate
1988-09-24,6,1988,9,Fall,1980,17.9,12.247139588100833,1.308924485126111,54.64988558352389,1.047020435333252,2.0337612628936768,12.823005423120438,82.90058334416427,14.203840886147649,0.38613699536663254,1,0.8906932024706392,Moderate
1988-10-01,6,1988,10,Fall,1980,20.8,8.283752860411944,0.22196796338694444,44.49427917620111,1.0907996892929077,2.129254102706909,9.035915046316584,49.240567714641216,1.8869357560685243,0.3175826097775415,1,0.5180241725278074,Moderate
1988-10-08,6,1988,10,Fall,1980,21.4,0.1830663615561111,0.0,25.196796338672776,0.8552272915840149,1.6735506057739258,0.15656334857377294,0.5510528293851721,0.0,0.1483839831400604,1,-0.5970590914863912,Moderate
1988-10-15,6,1988,10,Fall,1980,23.2,0.771167048055,0.0,25.88100686498861,0.9259569048881531,1.8519313335418701,0.7140674529687414,2.562145918203634,0.0,0.1641042933112223,1,-0.4112579603887826,Moderate
1988-10-22,6,1988,10,Fall,1980,23.0,3.3844393592677777,0.0,38.26086956521722,0.86110919713974,1.8079806566238403,2.914371859427212,14.065012017235627,0.0,0.22187873987480572,1,-0.16856514047328425,Moderate
1988-10-29,6,1988,10,Fall,1980,23.4,1.9016018306638889,0.0,28.19908466819222,0.7702279090881348,1.5380364656448364,1.4646668019504165,5.594893117839429,0.0,0.16734827806153676,1,-0.6132796620822424,Moderate
1988-11-05,6,1988,11,Fall,1980,21.5,0.5400457665905556,0.0,19.450800915331943,0.6788246035575867,1.4379445314407349,0.3665963534087869,1.0796556220528852,0.0,0.11786683768136322,1,-0.9428696581021573,Moderate
1988-11-12,6,1988,11,Fall,1980,20.4,1.0366132723113888,0.0,21.018306636155835,0.6667858958244324,1.3791569471359253,0.6911991094016456,2.143982592205807,0.0,0.12662942012160053,1,-0.9359575043030881,Moderate
1988-11-19,6,1988,11,Fall,1980,21.7,0.2448512585813889,0.0022883295197222223,15.981693363844444,0.5166271328926086,1.040856122970581,0.12649680370604968,0.3286601165397004,0.004074168854697912,0.0880756554846091,1,-1.3501728671564388,Moderate
1988-11-26,6,1988,11,Fall,1980,16.0,0.03661327231138889,0.0,5.546910755148889,0.4424484968185425,0.9041100740432739,0.016199487297781975,0.02518519832977844,0.0,0.04833446181403579,0,-1.6651880139311221,Minimal
1988-12-03,6,1988,12,Winter,1980,20.3,0.0,0.0,1.8787185354691667,0.4976033568382263,0.9895262122154236,0.0,0.0,0.0,0.043080685258371845,0,-1.639604611653739,Minimal
1988-12-10,6,1988,12,Winter,1980,20.8,0.0,0.0,1.652173913043611,0.27476468682289124,0.5747416019439697,0.0,0.0,0.0,0.01963486211333062,0,-2.038208521337867,Minimal
1988-12-17,6,1988,12,Winter,1980,17.1,0.0,0.0,0.5354691075516667,0.2916175425052643,0.6127222180366516,0.0,0.0,0.0,0.018165527376905594,0,-2.023669652618354,Minimal
1988-12-24,6,1988,12,Winter,1980,13.7,0.0,0.0,4.107551487414445,0.3739836812019348,0.7704716324806213,0.0,0.0,0.0,0.03680743641410153,0,-1.8154282508456796,Minimal
1988-12-31,6,1988,12,Winter,1980,8.5,0.0,0.0,3.1945080091533335,0.29621297121047974,0.5866462588310242,0.0,0.0,0.0,0.026239867322513676,0,-1.9888800375141702,Minimal
1989-01-07,6,1989,1,Winter,1980,15.3,0.03661327231138889,0.0,5.363844393592778,0.3721258044242859,0.7758026719093323,0.013624743411481023,0.020932843767662284,0.0,0.040616431723043196,0,-1.7915051842014351,Minimal
1989-01-14,6,1989,1,Winter,1980,19.7,0.009153318078055556,0.0,1.8352402745997223,0.2724829316139221,0.5236671566963196,0.002494122943903289,0.002951854431548743,0.0,0.020026542498581254,0,-2.063159806182846,Minimal
1989-01-21,6,1989,1,Winter,1980,15.6,0.0,0.0,0.7643020594966666,0.31405314803123474,0.6500073075294495,0.0,0.0,0.0,0.02111525322723355,0,-1.9824060139455097,Minimal
1989-01-28,6,1989,1,Winter,1980,17.2,0.0,0.0,2.7780320366133333,0.2627393305301666,0.5800408720970154,0.0,0.0,0.0,0.021624260182763148,0,-2.02619470436468,Minimal
1989-02-04,6,1989,2,Winter,1980,15.0,0.0320366132725,0.0,4.368421052631667,0.30389147996902466,0.6311506032943726,0.009735653820575323,0.013988597331668838,0.0,0.030738118111377256,0,-1.9384895399094388,Minimal
1989-02-11,6,1989,2,Winter,1980,9.8,0.0,0.0,0.5240274599544444,0.24438075721263885,0.4597088396549225,0.0,0.0,0.0,0.013300152107821688,0,-2.141421203474439,Minimal
1989-02-18,6,1989,2,Winter,1980,15.8,0.09153318077805556,0.0,5.233409610984166,0.24873299896717072,0.5103031396865845,0.022767322559929942,0.03468239503008134,0.0,0.028229041607763204,0,-2.0286440114962208,Minimal
1989-02-25,6,1989,2,Winter,1980,13.6,0.018306636155833333,0.0,4.205949656750834,0.37631839513778687,0.7808514833450317,0.006889123938534584,0.009786654784993932,0.0,0.037530879219938154,0,-1.8057305813391968,Minimal
1989-03-04,6,1989,3,Spring,1980,17.3,0.16247139588111112,0.0022883295197222223,7.013729977116944,0.39857542514801025,0.81108158826828,0.06475710568770454,0.1101759910270229,0.0024141026806779185,0.049437615407284745,0,-1.7186542112074519,Minimal
1989-03-11,6,1989,3,Spring,1980,12.6,0.3592677345538889,0.0,9.508009153318334,0.5600618720054626,1.1205841302871704,0.20121215996541264,0.39252486583642227,0.0,0.07527613630493363,0,-1.3780058704313534,Minimal
1989-03-18,6,1989,3,Spring,1980,17.3,1.54233409611,0.10297482837555555,21.94279176201389,0.8089194297790527,1.5810110569000244,1.247624017554092,3.985259419001752,0.3610754427986653,0.14942762102764084,1,-0.6685975616059429,Moderate
1989-03-25,6,1989,3,Spring,1980,16.5,0.3295194508011111,0.018306636155833333,13.837528604119166,0.6283113956451416,1.2268588542938232,0.2070408260250667,0.4935341612592988,0.03814544315226724,0.09430971477157435,0,-1.1943809873786824,Moderate
1989-04-01,6,1989,4,Spring,1980,14.0,0.7848970251716667,0.13043478260888888,22.453089244851387,0.7207862734794617,1.399849772453308,0.5657430018386008,1.8360108128318235,0.37219764520045473,0.13346329061093667,1,-0.8538155351335709,Moderate
1989-04-08,6,1989,4,Spring,1980,18.1,2.972540045766667,0.5949656750572222,27.439359267734723,1.060776948928833,1.909192442893982,3.1532019603171384,11.805386103603874,2.9598486300294495,0.20678751340562868,1,-0.08862489997848753,Moderate
1989-04-15,6,1989,4,Spring,1980,17.7,0.26773455377583333,0.006864988558611111,12.041189931350278,0.6437817811965942,1.191610336303711,0.17236262791768134,0.37990774190002724,0.013609026300479981,0.09006958988793176,0,-1.234338963131283,Moderate
1989-04-22,6,1989,4,Spring,1980,17.8,7.050343249428056,0.7391304347827777,41.55606407322639,1.2747079133987427,2.34151029586792,8.987128332223348,46.33409641304151,6.812627816754528,0.3143051707852502,1,0.7324168654868867,Moderate
1989-04-29,6,1989,4,Spring,1980,18.6,5.663615560640833,0.28832951945083335,47.21739130434778,1.2657514810562134,2.1888673305511475,7.168729784014151,41.01760172070703,2.578906573385575,0.31418717028548115,1,0.6326873666851414,Moderate
1989-05-06,6,1989,5,Spring,1980,20.0,4.311212814645556,0.4691075514875,37.69336384439333,1.0778093338012695,1.9387215375900269,4.646665411628622,22.161510413996158,3.0686771464022504,0.25271228790336625,1,0.15489348314634385,Moderate
1989-05-13,6,1989,5,Spring,1980,19.0,6.707093821510556,1.6498855835241666,42.01601830663611,1.2147325277328491,2.112931966781616,8.147325031544893,42.37914079909538,13.179357406557523,0.30567479792920366,1,0.6596620884676256,Moderate
1989-05-20,6,1989,5,Spring,1980,15.9,6.798627002288334,1.6933638443936112,47.35240274599528,1.0837286710739136,1.9371663331985474,7.3678670063171605,42.256487592523236,13.703061148814493,0.3085488795394382,1,0.5613035182322642,Moderate
1989-05-27,6,1989,5,Spring,1980,17.8,17.757437070938334,5.478260869565278,62.96567505720805,1.6774277687072754,2.8628857135772705,29.786818043863946,217.34152863767582,95.51225912271896,0.5355735947938045,2,2.661885588951649,Moderate
1989-06-03,6,1989,6,Summer,1980,17.5,15.67276887871861,2.6498855835241666,63.73226544622417,1.5587214231491089,2.602609634399414,24.429480611323335,180.1240949147479,42.20982570582196,0.5024830226753899,1,2.042734739113568,Moderate
1989-06-10,6,1989,6,Summer,1980,19.1,10.482837528604167,2.286041189931389,55.496567505720556,1.3271183967590332,2.23508358001709,13.911966534446588,91.11860552607062,26.82074664462328,0.39763178439086533,1,1.2689685124326033,Moderate
1989-06-17,6,1989,6,Summer,1980,18.8,9.327231121281667,1.9885583524027777,53.3226544622425,1.3082815408706665,2.1850638389587402,12.202644303407213,77.27038287503068,21.676913634400698,0.3766613751339457,1,1.109793229185768,Moderate
1989-06-24,6,1989,6,Summer,1980,16.9,20.320366132723333,4.185354691075555,64.62013729977112,1.6735196113586426,2.7282276153564453,34.006531233100475,253.75720297029122,73.7766997733297,0.5683518116251698,2,2.5805957911690993,Moderate
1989-07-01,6,1989,7,Summer,1980,15.6,17.270022883295276,4.2608695652175,67.51258581235695,1.5581308603286743,2.556715726852417,26.90895561304476,208.5782731077036,71.16389670417726,0.5309617742841524,1,2.327632410008576,Moderate
1989-07-08,6,1989,7,Summer,1980,11.0,26.6155606407325,5.537757437071111,68.82379862700222,1.9230550527572632,3.076586961746216,51.18318837212797,403.4453333332537,122.1467967145757,0.6757746690614989,3,3.4471071699019142,High
1989-07-15,6,1989,7,Summer,1980,20.2,23.794050343249445,6.064073226544722,68.21510297482833,1.736967921257019,2.822040557861328,41.32950216299885,323.2591267577345,126.35469405813546,0.6236791655865408,3,3.0949580944295034,Moderate
1989-07-22,6,1989,7,Summer,1980,19.3,21.739130434782776,6.9885583524027775,65.45995423340945,1.8964720964431763,3.0649495124816895,41.227654270504146,311.10369044030705,144.0405386326352,0.6093103639115547,3,3.3194897474698912,Moderate
1989-07-29,6,1989,7,Summer,1980,16.0,12.95881006865,0.9885583524027778,62.9061784897025,1.2681349515914917,2.091512441635132,16.433519979090804,119.81051408096862,12.051590636469394,0.4402685623223026,1,1.231335093659687,Moderate
1989-08-05,6,1989,8,Summer,1980,16.7,24.185354691075556,6.2082379862702775,66.3844393592675,1.6355067491531372,2.7542433738708496,39.55531082791656,302.14102412719694,123.48059256799664,0.6124069293057781,3,2.979861215613075,Moderate
1989-08-12,6,1989,8,Summer,1980,16.5,10.107551487414444,1.0411899313502777,56.583524027459724,1.3496718406677246,2.2834603786468506,13.64187762066245,90.83242863350434,13.049135052151472,0.3988821787595179,1,1.176665226585314,Moderate
1989-08-19,6,1989,8,Summer,1980,17.6,16.855835240274722,2.105263157895,63.3638443935925,1.3875426054000854,2.4405171871185303,23.388189545485364,171.58474984628353,30.82053115410473,0.49704783130173846,1,1.803962083844214,Moderate
1989-08-26,6,1989,8,Summer,1980,18.3,23.535469107551666,4.359267734553889,65.49199084668167,1.536265254020691,2.69240140914917,36.156723427008984,272.9543033997763,82.55310114484718,0.5924883755153934,2,2.6205996244293557,Moderate
1989-09-02,6,1989,9,Fall,1980,17.4,24.553775743707224,6.990846681922222,64.0663615560639,1.5223714113235474,2.6872963905334473,37.37996623226945,276.8598093912729,129.35155792013097,0.5982924711740669,3,2.917510072478733,Moderate
1989-09-09,6,1989,9,Fall,1980,15.2,23.45995423340972,5.059496567505834,65.6613272311211,1.566311001777649,2.742326021194458,36.74558441698978,278.0219686872648,95.7741448367297,0.5952083653258011,3,2.7480641386402085,Moderate
1989-09-16,6,1989,9,Fall,1980,19.1,6.663615560640833,0.42562929061805554,43.97025171624694,0.9097986817359924,1.7349786758422852,6.062548652666476,32.71972768264035,3.1692848903075745,0.2795839708927501,1,0.1132935522641098,Moderate
1989-09-23,6,1989,9,Fall,1980,20.3,5.2311212814647225,0.034324942791944445,42.67048054919889,1.1314805746078491,2.101945400238037,5.918912113395052,31.17519453409918,0.2766267968715522,0.28264689042992364,1,0.3569163539847591,Moderate
1989-09-30,6,1989,9,Fall,1980,21.1,1.3867276887872222,0.0,30.4897025171625,1.115661382675171,2.0585103034973145,1.5471185306662965,6.26423690654679,0.0,0.2035244132850322,1,-0.048160870801748204,Moderate
1989-10-07,6,1989,10,Fall,1980,23.2,8.194508009153333,0.9313501144166667,44.986270022883055,1.0779180526733398,2.144683837890625,8.833008115842647,48.569416937204124,7.942269547124642,0.31668114575485934,1,0.598924684384848,Moderate
1989-10-14,6,1989,10,Fall,1980,23.5,6.4279176201375,0.0,36.42562929061778,1.2618472576141357,2.5128960609436035,8.111050221140086,37.6560610724233,0.0,0.2914091744406992,1,0.6169722250312752,Moderate
1989-10-21,6,1989,10,Fall,1980,22.9,1.9359267734555556,0.038901601830833334,21.075514874141945,0.7358528971672058,1.418210506439209,1.4245573249508314,4.426885234057742,0.11903985291311815,0.14384080306263064,1,-0.8171517626712751,Moderate
1989-10-28,6,1989,10,Fall,1980,25.5,1.0549199084669445,0.0,29.81006864988583,0.8007208704948425,1.70780348777771,0.8446963874099914,3.3627421171102316,0.0,0.1656773701546226,1,-0.5089185844647275,Moderate
1989-11-04,6,1989,11,Fall,1980,24.4,0.10983981693388889,0.0,7.585812356979444,0.5624299049377441,1.122394323348999,0.061777197796506346,0.10864022083893646,0.0,0.06725292106859546,0,-1.4179207920400625,Minimal
1989-11-11,6,1989,11,Fall,1980,23.9,0.6727688787186111,0.0,21.196796338672776,0.7428427338600159,1.5699138641357422,0.4997614731232705,1.5590956894941759,0.0,0.1308825907557004,1,-0.7878842832183638,Moderate
1989-11-18,6,1989,11,Fall,1980,24.7,0.27917620137305554,0.0,11.727688787185556,0.5494670271873474,1.1280626058578491,0.15339811742990908,0.3332986556057209,0.0,0.07965098621875669,0,-1.3486955590151064,Moderate
1989-11-25,6,1989,11,Fall,1980,17.7,0.022883295194722222,0.0,7.153318077803333,0.43630173802375793,0.9308753609657288,0.009984021465168014,0.017125909588764303,0.0,0.05214714086060042,0,-1.6297863397413535,Minimal
1989-12-02,6,1989,12,Winter,1980,21.9,0.04118993135027778,0.0,3.5194508009155556,0.3861175775527954,0.751154899597168,0.015904156512535197,0.02150154615012803,0.0,0.036824175392117756,0,-1.8238870345077862,Minimal
1989-12-09,6,1989,12,Winter,1980,23.2,0.0,0.0,1.8123569794052778,0.3599082827568054,0.7442524433135986,0.0,0.0,0.0,0.028803734175818933,0,-1.8789321919395006,Minimal
1989-12-16,6,1989,12,Winter,1980,18.7,0.0,0.0,0.7688787185355556,0.32018786668777466,0.5958303809165955,0.0,0.0,0.0,0.02175596615877052,0,-2.0055954973620063,Minimal
1989-12-23,6,1989,12,Winter,1980,17.6,0.0,0.0,0.004576659039166667,0.18925224244594574,0.357706755399704,0.0,0.0,0.0,0.00617461661446703,0,-2.2474986715617913,Minimal
1989-12-30,6,1989,12,Winter,1980,12.5,0.0,0.0,0.8375286041191666,0.2610943913459778,0.5664297342300415,0.0,0.0,0.0,0.0159066102302762,0,-2.0671969248247484,Minimal
1990-01-06,6,1990,1,Winter,1990,16.1,0.0,0.0,0.49656750572083336,0.23846574127674103,0.5111709833145142,0.0,0.0,0.0,0.012616475728821238,0,-2.119852432704802,Minimal
1990-01-13,6,1990,1,Winter,1990,23.7,0.0,0.0,2.4622425629291667,0.4501552879810333,0.927856981754303,0.0,0.0,0.0,0.03989514925612041,0,-1.6999969851500754,Minimal
1990-01-20,6,1990,1,Winter,1990,19.1,0.02745995423361111,0.0,5.4073226544625,0.26971179246902466,0.6140471696853638,0.007406273477464635,0.011411084513448563,0.0,0.030161500590974444,0,-1.9575776267377967,Minimal
1990-01-27,6,1990,1,Winter,1990,15.1,0.0,0.0,2.416475972540278,0.4109589159488678,0.8293938040733337,0.0,0.0,0.0,0.035754203879608225,0,-1.783481203627857,Minimal
1990-02-03,6,1990,2,Winter,1990,17.1,0.0022883295197222223,0.0,2.5308924485127777,0.32956692576408386,0.6752851605415344,0.0007541577249500553,0.0009450269340564224,0.0,0.027779833226140728,0,-1.927020744103236,Minimal
1990-02-10,6,1990,2,Winter,1990,15.7,0.0320366132725,0.0,4.0,0.4050389230251312,0.8822793364524841,0.012976075337266024,0.018166505472172433,0.0,0.04003261878336038,0,-1.7327685469350234,Minimal
1990-02-17,6,1990,2,Winter,1990,14.1,0.21281464530916666,0.0022883295197222223,7.162471395881111,0.4857008159160614,0.9649178981781006,0.10336424686554946,0.17739859301867864,0.002878549537659377,0.05933529307825712,0,-1.5640226144013731,Minimal
1990-02-24,6,1990,2,Winter,1990,11.6,0.0,0.0,2.0297482837530554,0.3937479853630066,0.8069927096366882,0.0,0.0,0.0,0.03288745898298236,0,-1.8154562112350878,Minimal
1990-03-03,6,1990,3,Spring,1990,14.0,0.0,0.0,3.526315789473889,0.3931415379047394,0.807807981967926,0.0,0.0,0.0,0.03710522902877468,0,-1.7903783535184348,Minimal
1990-03-10,6,1990,3,Spring,1990,13.2,0.0526315789475,0.0,13.482837528604167,0.47511792182922363,0.986523449420929,0.02500620641212692,0.058721668238271615,0.0,0.07454935821668035,0,-1.4620794840868567,Moderate
1990-03-17,6,1990,3,Spring,1990,12.5,0.19450800915333333,0.0,11.972540045766667,0.548619270324707,1.061856746673584,0.10671084205401317,0.2344708250349286,0.0,0.07932471204851838,0,-1.3832689728335459,Moderate
1990-03-24,6,1990,3,Spring,1990,15.1,0.15331807780333334,0.0,12.901601830663889,0.6453889608383179,1.2327550649642944,0.09894979491122168,0.22661088042826508,0.0,0.09142463969780931,0,-1.2027466495725416,Moderate
1990-03-31,6,1990,3,Spring,1990,13.6,0.08466819221972222,0.0,8.080091533180834,0.37211430072784424,0.7601547837257385,0.031506245141732635,0.056963579602936,0.0,0.04891642709724858,0,-1.7520107767827549,Minimal
1990-04-07,6,1990,4,Spring,1990,13.0,0.10983981693388889,0.0,13.54233409611,0.6528160572052002,1.2154802083969116,0.07170519621492233,0.16881076857188237,0.0,0.0935342421905964,0,-1.1968330051738565,Moderate
1990-04-14,6,1990,4,Spring,1990,14.2,0.34096109839833333,0.0,16.45995423340972,0.6704847812652588,1.2755686044692993,0.2286092274795689,0.6048989696444546,0.0,0.10625083294612558,1,-1.0926627969617566,Moderate
1990-04-21,6,1990,4,Spring,1990,12.9,1.1945080091533333,0.009153318078055556,27.377574370709443,0.7244172692298889,1.3708157539367676,0.8653222300640889,3.234364600884863,0.032560364561937484,0.15246397105097445,1,-0.779547000205185,Moderate
1990-04-28,6,1990,4,Spring,1990,14.2,1.672768878718611,0.09610983981694445,34.695652173913054,0.8283952474594116,1.5339837074279785,1.3857137892285063,6.193538153595238,0.4231976123303331,0.18933790237688447,1,-0.45848401293194635,Moderate
1990-05-05,6,1990,5,Spring,1990,12.2,2.224256292906389,0.2448512585813889,28.096109839816943,0.705891489982605,1.2444534301757812,1.5700835887028763,5.981407685291875,0.7172792917574166,0.1640529635074811,1,-0.7787471443244472,Moderate
1990-05-12,6,1990,5,Spring,1990,14.5,2.208237986270278,0.25171624713972224,31.897025171624723,0.9981199502944946,1.7228176593780518,2.204086389094505,9.234466292432792,1.2155414156594244,0.2046418763027574,1,-0.23119925566543997,Moderate
1990-05-19,6,1990,5,Spring,1990,16.0,7.972540045766666,1.0846681922197223,52.512585812356946,1.2076854705810547,2.0982298851013184,9.62832077689802,60.18912287947367,10.615927570196128,0.3490169837750815,1,0.8130869987201008,Moderate
1990-05-26,6,1990,5,Spring,1990,17.2,11.533180778032222,2.233409610984167,56.5720823798625,1.4228034019470215,2.428027391433716,16.40944884625424,109.24111804009769,28.468973031399855,0.4221548049879527,1,1.5025223723683483,Moderate
1990-06-02,6,1990,6,Summer,1990,14.3,10.386727688787222,2.286041189931389,56.679633867276664,1.2741457223892212,2.1792709827423096,13.23420465428992,88.24519208726606,26.91595772855499,0.39452883455032506,1,1.2132254347547038,Moderate
1990-06-09,6,1990,6,Summer,1990,16.0,21.34553775743722,7.082379862700278,63.61556064073222,1.834002137184143,3.0485386848449707,39.147761866484686,288.1884437631148,144.75790447659605,0.5932761379603486,3,3.2236897065545276,Moderate
1990-06-16,6,1990,6,Summer,1990,16.9,25.757437070938334,6.1830663615561114,66.77345537757417,1.8221356868743896,2.9237725734710693,46.93354528937809,360.32504449854247,131.26526440566153,0.6500618700363698,3,3.2876730136764873,High
1990-06-23,6,1990,6,Summer,1990,18.3,30.82837528604139,12.84897025171639,67.17162471395861,2.2212305068969727,3.5733890533447266,68.47692766342382,528.4475763206634,340.407245332627,0.7483145576693085,4,4.905210846284041,High
1990-06-30,6,1990,6,Summer,1990,19.9,33.48512585812361,14.908466819222221,68.81006864988555,2.5158307552337646,3.958683729171753,84.24290947674078,663.9189479128034,440.1223127762203,0.8126278252781268,4,5.709785228751356,Severe
1990-07-07,6,1990,7,Summer,1990,12.7,30.089244851258613,10.604118993135279,67.84439359267722,2.162883758544922,3.394744873046875,65.07953899566867,506.60772484088176,268.50432276479285,0.7360654048290732,4,4.496638573986193,High
1990-07-14,6,1990,7,Summer,1990,19.7,20.66132723112139,5.485125858123611,63.94965675057195,1.744673490524292,2.782457113265991,36.04726989918516,266.5683235839967,102.79758802972015,0.5774983707329061,3,2.8131938985112237,Moderate
1990-07-21,6,1990,7,Summer,1990,17.6,14.981693363844444,0.50114416476,63.812356979405,1.3621826171875,2.2983510494232178,20.407802276262228,150.63479867805816,6.753479422172877,0.4749343160536734,1,1.4605420201134087,Moderate
1990-07-28,6,1990,7,Summer,1990,15.6,16.59038901601833,2.970251716247222,64.68421052631555,1.3843847513198853,2.3804101943969727,22.967481572240693,171.53082290004969,45.150359218787855,0.4975544172366476,1,1.8771465189739718,Moderate
1990-08-04,6,1990,8,Summer,1990,13.8,16.752860411899444,2.224256292906389,63.393592677345275,1.3018687963485718,2.2290310859680176,21.81002621983517,160.0716180660803,30.88102320761896,0.4872249239568822,1,1.6344863610743023,Moderate
1990-08-11,6,1990,8,Summer,1990,13.5,17.727688787185556,2.4851258581236113,57.75514874141861,1.5976581573486328,2.6912617683410645,28.322786601784895,191.90146189753935,37.27290092596741,0.5121815984203035,1,2.0876895359170824,Moderate
1990-08-18,6,1990,8,Summer,1990,15.5,21.171624713958888,5.862700228833056,61.35469107551472,1.5202487707138062,2.6181294918060303,32.186136445410035,229.66318229765986,95.60125291405329,0.5527811237485117,3,2.567166214463219,Moderate
1990-08-25,6,1990,8,Summer,1990,15.8,27.059496567505832,9.425629290618055,64.68421052631555,1.7825616598129272,3.108328342437744,48.235221115075404,360.24094085416726,203.82523941630572,0.6544903811381848,3,3.7311983125833956,High
1990-09-01,6,1990,9,Fall,1990,16.8,31.695652173913057,16.95423340961111,66.94965675057195,2.3965439796447754,4.024088382720947,75.96002439830617,584.509780421473,497.87320177176116,0.7752417422763429,4,5.768624727369405,High
1990-09-08,6,1990,9,Fall,1990,13.9,23.105263157895,8.901601830663889,63.855835240274445,1.8133230209350586,3.0359060764312744,41.89730558897367,309.4360498590669,180.14841773256936,0.6113793490895314,3,3.4802149223896133,Moderate
1990-09-15,6,1990,9,Fall,1990,17.8,11.398169336384445,0.70938215103,62.50114416475972,1.2281720638275146,2.2255661487579346,13.998913157722777,101.49372209980108,9.012756835431896,0.41769977461702257,1,1.1657312853001298,Moderate
1990-09-22,6,1990,9,Fall,1990,17.5,9.212814645309166,0.49885583524027777,55.89244851258555,0.8660823106765747,1.6856321096420288,7.97905579584435,52.575952320672116,4.3666494473842725,0.33750032269268804,1,0.3678941779810116,Moderate
1990-09-29,6,1990,9,Fall,1990,17.3,7.764302059496667,0.1212814645311111,40.94279176201361,1.111801028251648,2.1029601097106934,8.632359013404782,43.97564676348211,0.9247754115781013,0.30380928090928844,1,0.42857554786219604,Moderate
1990-10-06,6,1990,10,Fall,1990,17.2,6.718535469107778,0.11670480549222222,42.91762013729972,0.8757910132408142,1.8018724918365479,5.884032985984249,31.136902242765593,0.811650764947836,0.27370405288724353,1,0.07114514482033386,Moderate
1990-10-13,6,1990,10,Fall,1990,17.5,2.3112128146455557,0.07551487414194444,24.789473684210556,0.6901795864105225,1.403551697731018,1.5951519045187692,5.549449520457407,0.27030840667881845,0.15395451741645502,1,-0.7792561357799845,Moderate
1990-10-20,6,1990,10,Fall,1990,19.8,1.7803203661327778,0.006864988558611111,26.961098398169444,0.8142807483673096,1.6573290824890137,1.4496806000681608,5.358178730503662,0.02995132262148139,0.1669687194192355,1,-0.5409500103811529,Moderate
1990-10-27,6,1990,10,Fall,1990,21.1,0.01601830663638889,0.0,13.343249427917778,0.6745660901069641,1.3670296669006348,0.01080540647784329,0.02522332985823344,0.0,0.0941487380895579,0,-1.1077844499679466,Moderate
1990-11-03,6,1990,11,Fall,1990,20.0,0.13043478260888888,0.0,20.876430205949724,0.6628035306930542,1.4718360900878906,0.08645263443835254,0.26693487333562776,0.0,0.11575832604497507,1,-0.9313401621239835,Moderate
